project_id,offer_created_at,first_signed_at,country,energy_demand_wh,energy_price_per_wh,energy_price_increase,load_profile,has_ev,has_solar,has_storage,has_wallbox,heating_existing_electricity_demand_kwh,house_size_sqm,total_estimated_demand_kwh,option_id,total_pv_kwp,total_inverter_kw,total_battery_kwh
04bc8decd73d2418,2024-12-16 13:00:14.525000,2025-01-21 08:58:53.630000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,abb77f0dde5ff46d,0.0,0.0,10.0
7fba4ca51303faf4,2024-12-20 08:18:40.154000,2025-01-21 16:53:34.964000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,7000.0,150.0,11500.0,874b6635fc633319,0.0,0.0,10.0
aadb44de0820b654,2025-01-02 12:17:47.192000,2025-01-24 08:05:58.394000,Germany,4600000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,2400.0,150.0,7000.0,896475d04f8fed7e,0.0,0.0,10.0
c87d8a4e3dd5ead1,2025-01-16 09:39:41.261000,2025-01-24 11:03:37.607000,Germany,6600000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6600.0,47ed3228b5b7d375,0.0,0.0,10.0
fb704c7eaa7d6a59,2025-01-02 10:52:29.334000,2025-01-25 10:29:37.772000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,cba4a808955437e5,0.0,0.0,10.0
31a11b95ea755e43,2025-01-21 07:45:50.381000,2025-01-27 10:09:48.483000,Germany,6800000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6800.0,fd68e55a667f094f,0.0,0.0,10.0
ca6dc354cf00bbea,2025-01-20 09:18:15.558000,2025-01-27 15:40:59.484000,Germany,2275000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2275.0,1e8de77365952321,0.0,0.0,5.0
16d9a92e17004b9d,2025-01-20 08:51:05.240000,2025-01-27 15:57:47.615000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,ff22af3e4f7f2294,0.0,0.0,10.0
91cd41000df6865d,2024-11-27 16:10:38.843000,2025-01-28 13:07:46.516000,Germany,3500000.0,0.00036,0.03,H0,0,0,0,0,0.0,150.0,3500.0,165024605cb3117d,0.0,0.0,7.0
b8d1fda6a9682379,2025-01-18 08:53:47.523000,2025-01-28 14:11:23.178000,Germany,4000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,4000.0,150.0,8000.0,a8af25fda3cbd37c,0.0,0.0,15.0
0797c5e3a6100871,2024-10-01 11:40:04.708000,2025-01-29 06:47:38.858000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,7e2bab8ca5a91065,0.0,0.0,10.0
b2cc6866d1c3ac25,2025-01-17 10:55:20.237000,2025-01-29 09:50:38.980000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,cba2046dd8965fdf,0.0,0.0,7.0
719ea8878c3b868f,2025-01-16 15:12:28.433000,2025-01-29 15:37:57.769000,Germany,3500000.0,0.00032,0.03,H0,1,0,0,0,0.0,120.0,6000.0,65bee6550a421d38,0.0,0.0,10.0
9169487d7709ed14,2025-01-11 20:57:57.737000,2025-01-29 22:18:10.834000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,4c4a286f23f1828b,0.0,0.0,10.0
033c89eaf27cba57,2025-01-23 11:14:12.336000,2025-01-30 11:57:02.967000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,d92d70a88557c1e5,0.0,0.0,5.0
872163b4641491fc,2025-01-14 14:09:19.668000,2025-01-30 15:18:50.618000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,310b1a2876b993c4,0.0,0.0,14.0
442d43a219eec3f7,2025-01-27 07:41:05.980000,2025-01-30 18:06:48.356000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,9500.0,8ea7a9fa5d382747,0.0,0.0,14.0
e34e8b077ad292e5,2024-12-30 10:21:16.657000,2025-01-31 15:41:54.726000,Germany,3500000.0,0.00024,0.03,H0,0,0,0,0,0.0,150.0,3500.0,5ea77972cf7de2d6,0.0,0.0,10.0
2d6ca755679310d9,2025-01-21 09:00:50.536000,2025-02-01 13:26:15.987000,Germany,5500000.0,0.00029,0.03,H0,0,0,0,0,0.0,150.0,5500.0,2362160dd02b85a2,0.0,0.0,7.0
971a0559051cda8d,2025-01-14 10:24:10.298000,2025-02-03 06:28:43.198000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,e4e0a1fc831c766d,0.0,0.0,15.0
1056b9c012e2b153,2024-11-11 08:35:34.019000,2025-02-04 08:39:48.548000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,bebf94dfa5dcdf95,0.0,0.0,7.0
bb7d7f7885d2ebfe,2025-01-31 09:58:34.301000,2025-02-04 13:35:02.831000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,7b2ba6f4f5379034,0.0,0.0,5.0
c7530447c722305b,2025-01-23 14:07:36.117000,2025-02-04 13:57:46.766000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,c9f9cafbe1f3827b,0.0,0.0,5.0
3a48d74e4d239980,2024-12-11 09:31:09.414000,2025-02-04 14:08:24.436000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,e6d439d3e75ce379,0.0,0.0,5.0
2644a7e959103a04,2024-11-19 06:50:48.143000,2025-02-04 14:25:14.402000,Germany,3600000.0,0.00035,0.04,FamilyOfFour,0,0,0,0,0.0,150.0,3600.0,6d366bfe9872d2d5,0.0,0.0,10.0
a9b9a3b6642820fb,2024-10-28 10:37:26.559000,2025-02-05 10:06:59.134000,Germany,4500000.0,0.00045,0.03,H0,0,0,0,0,0.0,150.0,4500.0,f7ad9bca373f8269,0.0,0.0,15.0
30132216d23c631e,2025-01-29 10:19:50.771000,2025-02-06 05:17:30.793000,Germany,7500000.0,0.00032,0.04,FamilyOfFour,0,0,0,0,0.0,150.0,7500.0,38dc32d900b425a3,0.0,0.0,15.0
d7344cfd7cd0956d,2025-01-20 14:06:58.415000,2025-02-06 06:46:07.253000,Germany,2200000.0,0.00025,0.03,H0,0,0,0,0,0.0,150.0,2200.0,600cfd2bb7bab986,0.0,0.0,5.0
cbe4679a740f3df8,2025-01-29 13:08:35.571000,2025-02-06 14:19:39.689000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,63a4b813b72e5396,0.0,0.0,5.0
09600f14652e9107,2024-10-15 09:28:13.058000,2025-02-06 19:25:50.724000,Germany,4000000.0,0.00026,0.03,H0,0,0,0,0,4000.0,150.0,8000.0,656373000496f924,0.0,0.0,15.0
07289c6bdafe4ea4,2025-02-03 09:32:14.261000,2025-02-07 12:00:29.950000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,ed7a4a329eaf34f5,0.0,0.0,21.0
cd34fb79a00c540b,2025-02-04 11:01:48.061000,2025-02-07 14:47:20.980000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,76146e65ebbea491,0.0,0.0,7.0
4e4151d050e6061d,2025-02-07 09:41:24.617000,2025-02-08 12:32:05.427000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,16c1241216fd47c8,0.0,0.0,5.0
60f103e79b73fe3a,2025-02-08 12:12:56.044000,2025-02-09 18:35:19.325000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,dc983c397fbed68c,0.0,0.0,3.5
388534cabc9d9b59,2025-01-29 12:21:43.489000,2025-02-10 18:49:31.773000,Germany,3000000.0,0.00032,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,3000.0,d9ac5416c5fa5b8e,0.0,0.0,10.0
18d6a0307a93b0b9,2025-01-27 17:06:41.010000,2025-02-11 07:54:51.134000,Germany,6500000.0,0.00032,0.03,H0,1,0,0,0,0.0,150.0,9000.0,50055c01f219c35c,0.0,0.0,10.0
7f357514f312a86b,2025-01-30 07:43:36.916000,2025-02-11 14:49:25.532000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,656b0777f46d5bf9,0.0,0.0,7.0
66da23b59b6814c2,2025-01-08 17:29:58.445000,2025-02-12 19:13:34.657000,Germany,6500000.0,0.00042,0.03,H0,0,0,0,0,0.0,150.0,6500.0,5c8bf8bc9be9c283,0.0,0.0,10.0
cc100aab45b5a228,2025-01-06 15:51:05.091000,2025-02-13 11:11:50.406000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,d8924a638da422ae,0.0,0.0,5.0
7ca1471b372d808b,2025-02-05 10:40:52.915000,2025-02-14 15:16:37.813000,Germany,3700000.0,0.00029,0.03,H0,0,0,0,0,4000.0,125.0,7700.0,862cc0cbaf65535f,0.0,0.0,14.0
6f95f7fd57eed336,2025-02-06 12:25:21.156000,2025-02-15 16:57:18.483000,Germany,10000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,10000.0,6d448ff27c5a6fd9,0.0,0.0,10.0
ff349fbdb9073e41,2025-02-03 08:10:12.962000,2025-02-15 17:05:34.308000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,bd8f9fbaff59d4df,0.0,0.0,10.0
8273c37ba3677ece,2025-01-28 07:29:04.592000,2025-02-16 16:54:12.535000,Germany,5500000.0,0.00028,0.03,H0,0,0,0,0,0.0,150.0,5500.0,a20a475b9bc674c5,0.0,0.0,5.0
fede3b3e9d91a073,2025-01-28 13:09:21.403000,2025-02-17 09:35:45.340000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,de6cc728b88a5ee4,0.0,0.0,5.0
b2aa7ebc7333e707,2025-02-03 10:39:11.619000,2025-02-17 15:07:56.723000,Germany,4000000.0,0.0002,0.03,H0,0,0,0,0,0.0,150.0,4000.0,27ef1ef02e4fd939,0.0,0.0,5.0
b230ac1651779678,2025-02-13 13:55:28.376000,2025-02-18 06:48:01.002000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,42300e8c19e5a0fc,0.0,0.0,5.0
72190adb8560a04d,2025-02-17 08:14:20.105000,2025-02-19 14:03:40.062000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,400b2c6237339dc3,0.0,0.0,5.0
0157ee5f62f71e96,2025-01-30 09:57:05.150000,2025-02-20 09:37:28.765000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,8cf2745e28e5ebcf,0.0,0.0,10.0
93d5f78616f44121,2025-02-11 11:36:44.643000,2025-02-20 09:37:48.765000,Germany,9500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,9500.0,cbad3d4336cade3f,0.0,0.0,10.0
7654a3ea9c717578,2025-02-06 08:54:02.628000,2025-02-20 20:03:28.750000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,225ca6f1083bcab7,0.0,0.0,5.0
702a85e1549b3aa6,2025-02-07 14:53:15.191000,2025-02-21 08:44:49.383000,Germany,8000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,8000.0,40a005ab628f0ec4,0.0,0.0,10.0
6f8ae3d1db4bcd4f,2025-02-05 07:33:49.262000,2025-02-21 15:33:49.362000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,2a33ad944ecd22cf,0.0,0.0,15.0
2836697e2a37df68,2025-02-05 15:20:46.036000,2025-02-22 11:13:24.221000,Germany,4200000.0,0.0002,0.03,H0,0,0,0,0,0.0,150.0,4200.0,c5e4a80457f50a7d,0.0,0.0,10.0
0c593ec924f4fb89,2025-02-17 09:38:31.330000,2025-02-23 18:33:50.609000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,9814bfc22293c5b8,0.0,0.0,7.0
2c85340e2772ddf4,2025-02-06 08:30:14.731000,2025-02-25 11:32:39.568000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,2e389957299c15fe,0.0,0.0,14.0
25022f005eb1c5c3,2025-02-10 10:05:00.832000,2025-02-25 12:06:44.998000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,1e30ff4865781366,0.0,0.0,10.0
2550d3a27fd2acb0,2025-02-19 15:16:32.566000,2025-02-25 13:24:06.507000,Germany,1000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,1.0,52d732a32d00f178,0.0,0.0,5.0
7636f0a8d54e2532,2025-01-23 10:29:13.829000,2025-02-26 11:42:04.507000,Germany,2300000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2300.0,1ab049e23fabadc4,0.0,0.0,5.0
dd2fa75aa4650302,2024-12-23 13:16:00.129000,2025-02-26 14:54:54.497000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,10000.0,07e225cc000e35dd,0.0,0.0,10.0
381b0f5eb5143a3f,2025-02-10 14:29:51.540000,2025-02-27 14:42:30.489000,Germany,6000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,6000.0,aeff006e28254545,0.0,0.0,10.0
52636b8d20fd5c03,2025-02-11 10:27:13.008000,2025-02-27 17:49:03.491000,Germany,8000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8000.0,42836f5965bc1ddb,0.0,0.0,7.0
40e852a0e4eb8843,2025-02-11 15:02:24.386000,2025-02-28 12:11:41.927000,Germany,8500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,8500.0,8ea89bda1cf2f38d,0.0,0.0,10.0
90813fd7307b89a7,2025-02-05 14:38:17.889000,2025-02-28 14:55:48.956000,Germany,6556000.0,0.00029,0.03,HomeOfficeOnePerson,0,0,0,0,0.0,150.0,6556.0,b3f1737df40ac1f2,0.0,0.0,7.0
1a5ca7a42473fb46,2025-02-27 13:10:39.486000,2025-02-28 15:45:18.136000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,e2bb04592f4080ab,0.0,0.0,10.0
fff8490c3b61d7b8,2025-01-08 11:25:35.420000,2025-02-28 22:31:59.383000,Germany,9600000.0,0.00034,0.04,FamilyOfFour,0,0,0,0,0.0,150.0,9600.0,ec7da0c4846a98f6,0.0,0.0,10.0
05d992a94e8a3410,2025-02-21 09:46:32.974000,2025-03-03 06:55:48.603000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,c99106eb64ac63e2,0.0,0.0,7.0
06e40b88cfa474c4,2025-02-04 09:50:22.517000,2025-03-03 12:27:32.693000,Germany,0.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,0.0,80bd73f8b7ae8b9f,0.0,0.0,5.0
4958ce5ce31bc81b,2025-02-25 08:51:44.319000,2025-03-03 15:00:08.248000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,3500.0,150.0,7000.0,e3c7a87f727d8c55,0.0,0.0,5.0
68c52e09c68a3773,2025-02-19 14:37:04.543000,2025-03-03 16:06:41.900000,Germany,10000000.0,0.0003,0.03,FamilyOfFour,0,0,0,0,0.0,150.0,10000.0,9d2254a178ed2a43,0.0,0.0,5.0
b169dc3b829cecef,2025-02-10 13:25:38.617000,2025-03-03 16:33:24.914000,Germany,20000000.0,0.00031,0.03,H0,0,0,0,0,0.0,150.0,20000.0,b7b3854ce4141be8,0.0,0.0,10.0
d44f71a8d1cde058,2025-02-27 18:42:11.871000,2025-03-03 17:22:38.646000,Germany,10000000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,10000.0,d33576f4a5f68e2c,0.0,0.0,15.0
9b596ef28bd881a7,2025-02-25 08:31:43.671000,2025-03-04 15:04:14.025000,Germany,7000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7000.0,850c03c511f500b5,0.0,0.0,15.0
d8614d5905c51547,2025-03-04 12:13:39.600000,2025-03-04 16:04:18.853000,Germany,7500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7500.0,a1c571f8d49e8dfd,0.0,0.0,7.0
b444ee308ec2c2f4,2025-02-17 10:25:05.306000,2025-03-05 00:00:00,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,5000.0,150.0,9500.0,57c6c4703b3e621d,0.0,0.0,7.0
55dc9ef68474e110,2024-08-08 11:19:09.064000,2025-03-05 13:43:05.918000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,eb24196e9eb22fe7,0.0,0.0,5.0
001f8d72ca6d5f9a,2025-02-20 11:11:11.517000,2025-03-06 09:54:26.554000,Germany,4300000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4300.0,3f505670e34c6c52,0.0,0.0,7.0
2d29d8e451fa2e36,2025-03-05 10:04:31.971000,2025-03-06 10:16:15.026000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,97e650ffd5acb77c,0.0,0.0,10.0
ba970061f9835c69,2025-03-05 06:52:47.849000,2025-03-06 13:25:01.116000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,76ffb780fc1496f6,0.0,0.0,5.0
2bf628a3bf08fd64,2025-02-13 07:25:54.648000,2025-03-06 14:23:39.195000,Germany,3600000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3600.0,3823d29f14ac1092,0.0,0.0,7.0
bc3df52eb346d2a1,2024-11-21 14:13:43.883000,2025-03-06 15:18:25.212000,Germany,4500000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,4500.0,099a3a7733515cf7,0.0,0.0,7.0
de61ac394ef0fd27,2025-02-11 09:45:07.822000,2025-03-06 18:41:58.970000,Germany,4000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,4000.0,df928f7fb4636b66,0.0,0.0,10.0
8ef421b15c3a87a9,2024-10-28 09:12:48.667000,2025-03-07 06:48:18.903000,Germany,30000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,30000.0,6fded9e49b92d181,0.0,0.0,21.0
6464c63edab64cb3,2024-10-29 07:20:28.758000,2025-03-07 10:52:09.176000,Germany,6000000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,6000.0,dc953d72e11ae452,0.0,0.0,7.0
14426481eb176f2c,2025-02-03 14:46:54.848000,2025-03-07 12:45:09.309000,Germany,4000000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,4000.0,ccb827fe0bacf4df,0.0,0.0,7.0
91ba5c2f05d2d200,2025-03-09 06:57:27.487000,2025-03-09 10:55:58.498000,Germany,3500000.0,0.00039,0.03,H0,0,0,0,0,0.0,150.0,3500.0,ea21af3c98f752b1,0.0,0.0,10.0
c1935dcd09dc9d4f,2025-02-25 12:56:41.958000,2025-03-10 14:30:59.564000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,a07adf21cf3ab5f0,0.0,0.0,10.0
ca89d0bf9c6c39b2,2025-03-11 10:41:10.354000,2025-03-11 12:58:22.552000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,6f0701eff4bfe4cf,0.0,0.0,5.0
c54270ae8e624f57,2025-02-24 13:41:37.374000,2025-03-12 07:14:49.858000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,0154c4719a25ba0c,0.0,0.0,14.0
6cad192544a2ae4d,2024-10-01 14:06:11.544000,2025-03-12 09:15:29.348000,Germany,15000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,15000.0,68b47bd2b58507a0,0.0,0.0,7.0
8b3fd7f66ab24d94,2025-02-18 08:54:53.374000,2025-03-12 15:29:22.241000,Germany,1500000.0,0.00034,0.03,H0,0,0,0,0,0.0,150.0,1500.0,d6d9ca31f1679401,0.0,0.0,5.0
283f1ea19eeef2ee,2025-02-17 07:34:37.038000,2025-03-12 16:38:20.088000,Germany,12000000.0,0.0003,0.03,H0,1,0,0,0,0.0,150.0,14500.0,b3ccab8022dc4ff5,0.0,0.0,14.0
8325353f93cb9e0f,2025-02-10 15:25:19.631000,2025-03-13 06:13:40.244000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,a6bf0dcade3bcd68,0.0,0.0,15.0
aff958c5313fbafe,2025-03-10 09:25:03.494000,2025-03-13 07:56:20.148000,Germany,7500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,7500.0,99091c05bdccc2d3,0.0,0.0,5.0
26ce8c33dcb4a126,2025-03-12 10:57:00.800000,2025-03-13 12:19:31.812000,Germany,5000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5000.0,a8c3bbb8c0aa3658,0.0,0.0,10.0
1f9b73f7e80f8834,2025-03-11 16:33:45.301000,2025-03-13 16:01:39.006000,Germany,8000000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,8000.0,7404e67a3a6b283e,0.0,0.0,7.0
0e65cb7b08dc97c0,2025-02-12 07:20:15.895000,2025-03-13 21:31:34.462000,Germany,8000000.0,0.0004,0.03,H0,0,0,0,0,0.0,150.0,8000.0,b094cb2fddd8a4a6,0.0,0.0,10.0
0eb06e1ae53cd6a2,2025-03-10 09:46:40.445000,2025-03-14 11:10:40.743000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,245d22507d1a151a,0.0,0.0,5.0
d852f6a02986ee19,2025-03-06 08:45:30.698000,2025-03-14 11:59:03.226000,Germany,5000000.0,0.00029,0.04,FamilyOfFour,0,0,0,0,5000.0,150.0,10000.0,2f5b16a44628a44f,0.0,0.0,15.0
6a7e36fed3bcdcfc,2025-01-27 13:29:56.039000,2025-03-14 14:15:20.084000,Germany,5500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5500.0,1d2328796a56a512,0.0,0.0,10.0
cbf4e7d90e9bcfd8,2025-02-26 09:07:07.985000,2025-03-15 09:47:58.540000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,c45cc8879fe62b52,0.0,0.0,10.0
81e51e0b6e372561,2025-02-03 14:54:30.097000,2025-03-18 19:03:13.261000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3500.0,dfa64d5fb19dbb7e,0.0,0.0,7.0
98bd25dadae37285,2025-03-20 12:56:08.455000,2025-03-20 14:28:02.181000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,ace18b621d9eca6d,0.0,0.0,5.0
9e042774ac71319a,2025-02-14 09:48:15.132000,2025-03-20 15:29:40.860000,Germany,6000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,6000.0,d6c16fa3b86a4de6,0.0,0.0,7.0
a6500eeb81f38fe3,2025-03-18 11:01:46.523000,2025-03-20 16:37:20.684000,Germany,2600000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,2600.0,ed682503303c7a92,0.0,0.0,5.0
d87b0d7adbc27b99,2024-11-14 11:57:18.335000,2025-03-21 10:41:14.739000,Germany,5500000.0,0.00033,0.03,H0,0,0,0,0,0.0,150.0,5500.0,57ed0359ef44b1cb,0.0,0.0,10.0
0c5c33766f0bf892,2025-03-13 10:40:13.033000,2025-03-22 10:06:55.401000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,3cff3cda54bec8be,0.0,0.0,10.0
4b72ee909d81b59d,2025-03-19 18:22:14.352000,2025-03-23 10:07:18.918000,Germany,2600000.0,0.00036,0.03,H0,0,0,0,0,0.0,150.0,2600.0,3b736ef03836c4fe,0.0,0.0,5.0
13c2bebc5f558b17,2025-02-13 07:53:00.605000,2025-03-23 10:10:25.805000,Germany,3600000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3600.0,6705809aee5111c8,0.0,0.0,7.0
9110254c6346ec43,2025-03-07 14:53:15.773000,2025-03-23 18:06:07.075000,Germany,7500000.0,0.00029,0.04,FamilyOfFour,0,0,0,0,0.0,150.0,7500.0,427d12d8751c32fc,0.0,0.0,14.0
9309ba8b46e69206,2025-03-10 09:48:18.803000,2025-03-23 18:22:08.453000,Germany,4500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4500.0,a4392aca783133e1,0.0,0.0,5.0
b376371af87da5fc,2025-03-17 18:44:51.571000,2025-03-23 19:10:19.983000,Germany,5300000.0,0.00025,0.03,H0,0,0,0,0,0.0,150.0,5300.0,ca6f0a1a90a72a8f,0.0,0.0,10.0
1c0b0c18461a383e,2025-03-03 13:35:22.922000,2025-03-24 08:06:50.585000,Germany,3500000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3500.0,cc8a6645d242fa75,0.0,0.0,10.0
31ec5ab9f0ccdb85,2025-02-26 10:20:24.314000,2025-03-24 19:58:46.161000,Germany,4500000.0,0.00032,0.03,H0,0,1,0,0,0.0,150.0,4500.0,f53ab396f7f70a55,0.0,0.0,5.0
62dfc7a6461999df,2025-03-18 11:03:17.947000,2025-03-24 20:52:52.381000,Germany,4000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,4000.0,5be50a4b5ae0cb98,0.0,0.0,5.0
7b327da02ec1b3cd,2025-03-24 09:59:01.687000,2025-03-25 09:12:02.087000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,40d4c7359347dad9,0.0,0.0,5.0
7ec90eb2bacb3b41,2025-03-24 10:19:43.388000,2025-03-25 10:33:29.129000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,b829c103b4f94edc,0.0,0.0,10.0
6756db0af8b7b3e1,2025-03-10 13:30:45.049000,2025-03-25 11:19:15.396000,Germany,17500000.0,0.0003,0.03,H0,0,0,0,0,0.0,150.0,17500.0,124bca20521096ae,0.0,0.0,25.0
0d4b5a4aa8f16b89,2025-02-17 12:41:55.013000,2025-03-25 12:35:42.643000,Germany,5500000.0,0.00032,0.03,H0,0,0,0,0,2673.0,150.0,8173.0,2b7c8b44d995067a,0.0,0.0,10.0
b43e382fb516c581,2025-03-05 12:45:45.047000,2025-03-25 12:57:58.259000,Germany,3000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,3000.0,d7c6ae9e7cf98c56,0.0,0.0,10.0
20040a9fc25056a9,2024-12-22 12:00:10.885000,2025-03-26 08:08:47.389000,Germany,4300000.0,0.00032,0.03,H0,0,0,0,0,4000.0,150.0,8300.0,1b2116859c7875c5,0.0,0.0,10.0
11c7126c504fdc86,2025-03-24 15:23:36.241000,2025-03-26 08:17:22.907000,Germany,3500000.0,0.00036,0.03,H0,0,0,0,0,0.0,150.0,3500.0,8c9b453f0e35c094,0.0,0.0,5.0
2b5c6e0bee15a341,2025-03-26 10:43:11.776000,2025-03-26 15:29:11.533000,Germany,5200000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,5200.0,a8be3368aee10112,0.0,0.0,5.0
5acb301e0a555447,2024-08-13 07:27:28.555000,2025-03-26 18:05:59.074000,Germany,9000000.0,0.00032,0.03,H0,0,0,0,0,0.0,150.0,9000.0,498537a61c101bdb,0.0,0.0,7.0
681938551ec3178d,2025-01-29 13:47:21.864000,2025-03-27 08:59:04.015000,Germany,4293000.0,0.00035,0.03,H0,0,0,0,0,0.0,150.0,4293.0,15046c1bea9a8a56,0.0,0.0,10.0
